id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.72,0.39,0,0.1,0.1,0.0,3
1,0.1,1.0,-2,0.1,0.1,0.0,3
2,0.1,0.1,2,0.6836734693877551,0.48571428571428577,-6.960319554606071e-12,3
3,0.7367346938775511,1.0,1,0.7367346938775511,0.21020408163265308,-5.558152102222862e-19,3
4,0.1,0.11836734693877551,2,0.7367346938775511,0.3387755102040817,-1.9146263007618447e-06,3
5,0.2724489795918368,0.5591836734693878,-1,0.6571428571428571,0.2469387755102041,-3.213979441750968e-06,3
6,0.4979591836734695,0.1,2,0.7367346938775511,0.5224489795918368,-0.00013357578354200594,3
