id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.68,0.96,2,0.1,0.1,2.367788770476084e-08,0
1,0.1,0.1,1,0.1,0.1,1.3125000072365107,0
2,0.75,1.0,3,0.1,0.1,1.198532147916092,0
