id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.64,0.5,2,0.1,1.0,0.9763443647458475,31
1,0.1,1.0,-1,0.1,0.1,6.491594624039861e-82,31
2,0.1,0.1,1,0.1,0.6510204081632653,4.453243037091936e-06,31
3,0.75,1.0,2,0.20612244897959187,0.8530612244897959,-0.0022993463776433964,31
4,0.75,0.1,3,0.15306122448979592,0.9081632653061225,-0.0014140700035365494,31
5,0.1,0.5591836734693878,-1,0.41836734693877553,0.8163265306122449,-1.4391049210954545e-12,31
6,0.43163265306122456,1.0,1,0.11326530612244899,0.44897959183673475,0.0002104936935514723,31
