id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.33,0.72,-1,0.75,0.1,-0.4835081525848203,11
1,0.75,0.1,1,0.1,0.1,0.0,11
2,0.1,0.1,0,0.1,0.1,0.0,11
3,0.1,0.21020408163265308,-3,0.1,0.43061224489795924,0.0,11
4,0.1,0.13673469387755102,0,0.75,1.0,-1.317669098025717e-40,11
5,0.1,0.44897959183673475,-1,0.75,1.0,-1.3170403722605524e-40,11
6,0.1,0.6877551020408164,-2,0.6836734693877551,0.9816326530612246,-1.316604998936397e-40,11
