timestamp,pos_x,pos_y,pos_z,x_vel,y_vel,z_vel,x_acc,y_acc,z_acc,yaw,roll_vel,pitch_vel,yaw_vel
0.0,1.75,-1.649999976158142,2.0,0.0,0.0,-0.00026702880859375,0.0,0.0,0.0,6.756420135498047,0.0,0.0,0.0
0.1,1.75,-1.649999976158142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756420135498047,0.0,0.0,0.0
0.2,1.8346108198165894,-1.5969696044921875,2.0,0.8461081981658936,0.5303037166595459,0.0,0.0,0.0,0.0,6.843047618865967,0.0,0.0,0.0
0.30000000000000004,1.914316177368164,-1.5368175506591797,2.0,0.7970535755157471,0.6015205383300781,0.0,0.0,0.0,0.0,6.9296746253967285,0.0,0.0,0.0
0.4,1.9885183572769165,-1.4699950218200684,2.0,0.7420217990875244,0.6682252883911133,0.0,0.0,0.0,0.0,7.016302108764648,0.0,0.0,0.0
0.5,2.0566608905792236,-1.397003173828125,2.0,0.6814253330230713,0.7299184799194336,0.0,0.0,0.0,0.0,7.10292911529541,0.0,0.0,0.0
0.6000000000000001,2.1182327270507812,-1.3183895349502563,2.0,0.6157183647155762,0.7861363887786865,0.0,0.0,0.0,0.0,7.18955659866333,0.0,0.0,0.0
0.7000000000000001,2.172772169113159,-1.234743356704712,2.0,0.5453944206237793,0.8364617824554443,0.0,0.0,0.0,0.0,7.276183605194092,0.0,0.0,0.0
0.8,2.219870090484619,-1.1466922760009766,2.0,0.4709792137145996,0.8805108070373535,0.0,0.0,0.0,0.0,7.362811088562012,0.0,0.0,0.0
0.9,2.2591733932495117,-1.0548964738845825,2.0,0.3930330276489258,0.9179580211639404,0.0,0.0,0.0,0.0,7.449438095092773,0.0,0.0,0.0
1.0,2.2903871536254883,-0.9600443840026855,2.0,0.3121376037597656,0.9485208988189697,0.0,0.0,0.0,0.0,7.536065578460693,0.0,0.0,0.0
1.1,2.313277244567871,-0.8628474473953247,2.0,0.22890090942382812,0.9719693660736084,0.0,0.0,0.0,0.0,7.622692584991455,0.0,0.0,0.0
1.2000000000000002,2.327672243118286,-0.7640345096588135,2.0,0.1439499855041504,0.9881293773651123,0.0,0.0,0.0,0.0,7.709320068359375,0.0,0.0,0.0
1.3,2.3334641456604004,-0.6643466353416443,2.0,0.05791902542114258,0.9968787431716919,0.0,0.0,0.0,0.0,7.795947074890137,0.0,0.0,0.0
1.4000000000000001,2.3306093215942383,-0.5645315051078796,2.0,-0.028548240661621094,0.9981513023376465,0.0,0.0,0.0,0.0,7.882574558258057,0.0,0.0,0.0
1.5,2.319129467010498,-0.4653376340866089,2.0,-0.11479854583740234,0.9919387102127075,0.0,0.0,0.0,0.0,7.969201564788818,0.0,0.0,0.0
1.6,2.299110174179077,-0.3675089478492737,2.0,-0.20019292831420898,0.978286862373352,0.0,0.0,0.0,0.0,8.055829048156738,0.0,0.0,0.0
1.7000000000000002,2.270702362060547,-0.2717791497707367,2.0,-0.28407812118530273,0.9572979807853699,0.0,0.0,0.0,0.0,8.1424560546875,0.0,0.0,0.0
1.8,2.2341182231903076,-0.17886614799499512,2.0,-0.3658413887023926,0.9291300177574158,0.0,0.0,0.0,0.0,8.229083061218262,0.0,0.0,0.0
1.9000000000000001,2.1896328926086426,-0.08946675062179565,2.0,-0.4448533058166504,0.8939939737319946,0.0,0.0,0.0,0.0,8.31571102142334,0.0,0.0,0.0
