id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.51,0.6,1,0.1,0.1,0.5192669868133482,15
1,0.1,0.1,0,0.1,0.1,0.3374951039899181,15
2,0.75,1.0,3,0.1,0.1,0.054124827828926664,15
3,0.1,1.0,0,0.1,0.1,0.013848629017576584,15
4,0.75,0.1,3,0.1,0.6142857142857143,0.3261644099756823,15
5,0.1,0.1,0,0.1,0.3755102040816327,0.19918837879277124,15
6,0.1,1.0,0,0.1,0.5040816326530613,0.12995556048546802,15
