id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.1,0.85,-1,0.75,0.1,-0.3911019142797135,26
1,0.75,0.1,3,0.75,1.0,-1.2071731920346e-11,26
2,0.1,0.1,-1,0.75,0.7612244897959184,-4.560270338426075e-34,26
3,0.1,0.43061224489795924,-2,0.5244897959183674,0.6326530612244898,0.0,26
4,0.1,0.19183673469387758,-1,0.4051020408163266,0.6326530612244898,0.0,26
5,0.1,0.2653061224489796,-1,0.32551020408163267,0.6326530612244898,0.0,26
6,0.1,0.3204081632653062,-2,0.1,0.6142857142857143,0.0,26
