id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.27,0.65,0,0.1,0.1,0.0,4
1,0.75,0.1,1,0.1,1.0,0.27224745029129005,4
2,0.1,1.0,-2,0.1,0.1,0.0,4
3,0.1,0.1,0,0.1,0.1,0.0,4
4,0.1,0.11836734693877551,-1,0.75,0.889795918367347,-7.345305944318569e-37,4
5,0.32551020408163267,0.3387755102040817,0,0.32551020408163267,0.21020408163265308,-0.00022049738834778454,4
6,0.75,1.0,2,0.2857142857142857,0.43061224489795924,-8.0522834856475e-05,4
