id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.59,0.87,0,0.1,0.1,0.0,5
1,0.1,0.1,0,0.1,0.1,0.0,5
2,0.75,1.0,1,0.1,0.1,0.2807017524872206,5
3,0.1,0.1,1,0.1,0.1,0.43835615169184017,5
4,0.75,1.0,2,0.1,0.19183673469387758,0.0,5
5,0.1,0.11836734693877551,2,0.1,0.1,0.9142857115448084,5
6,0.75,1.0,3,0.7367346938775511,0.21020408163265308,6.14557267596443e-279,5
