timestamp,x_position,y_position,z_position,yaw
0.0,-1.6,1.0,-1997,-0.6117269650558745
0.1,-1.5918134252601024,0.994257178913803,-1997,-0.698993427655591
0.2,-1.5765036202317353,0.9813882290734554,-1997,-0.6117269650558745
0.30000000000000004,-1.551943896012042,0.9641597658148645,-1997,-0.6117269650558745
0.4,-1.519197597052451,0.9411884814700768,-1997,-0.6117269650558745
0.5,-1.4782647233529622,0.9124743760390922,-1997,-0.6117269650558745
0.6000000000000001,-1.4291452749135758,0.8780174495219106,-1997,-0.6117269650558745
0.7000000000000001,-1.3718392517342914,0.8378177019185321,-1997,-0.6117269650558745
0.8,-1.3063466538151094,0.7918751332289565,-1997,-0.6117269650558745
0.9,-1.2326674811560296,0.7401897434531841,-1997,-0.6117269650558745
1.0,-1.1508017337570522,0.6827615325912149,-1997,-0.6117269650558745
1.1,-1.0607494116181768,0.6195905006430487,-1997,-0.6117269650558745
1.2000000000000002,-0.9625105147394039,0.5506766476086855,-1997,-0.6117269650558743
1.3,-0.8618156454386617,0.4800399482484634,-1997,-0.524460502456158
1.4000000000000001,-0.7605411218314292,0.42145265552958033,-1997,-0.6117269650558745
1.5,-0.6729447721145235,0.3600044699072733,-1997,-0.6117269650558745
1.6,-0.5902603672415563,0.30200197693668435,-1997,-0.6117269650558745
1.7000000000000002,-0.5157625371084866,0.24974230505229228,-1997,-0.6117269650558745
1.8,-0.44617665181935595,0.2009283258196185,-1997,-0.6117269650558745
1.9000000000000001,-0.3815027113741637,0.15556003923866274,-1997,-0.6117269650558745
2.0,-0.32501534566886914,0.1159345737439039,-1997,-0.5244605024561584
2.1,-0.26788612722376365,0.08288533169735443,-1997,-0.6117269650558741
2.2,-0.22204130868033617,0.05072553361465163,-1997,-0.5244605024561584
2.3000000000000003,-0.1787615977370744,0.025688229033932333,-1997,-0.43719403985644195
2.4000000000000004,-0.13890009389777208,0.007058668876234336,-1997,-0.34992757725672546
2.5,-0.1069605774023262,-0.004597543460418262,-1997,-0.26266111465700936
2.6,-0.07702380187520036,-0.0126467341674695,-1997,-0.17539465205729288
2.7,-0.056345989123387466,-0.01631116588343409,-1997,-0.0881281894575764
2.8000000000000003,-0.03243912775259575,-0.018423505675641962,-1997,-0.0008617268578599291
2.9000000000000004,-0.011439135549613622,-0.01844160193741739,-1997,0.08640473574185654
3.0,0.009482522536101042,-0.01662935941930742,-1997,0.17367119834157263
3.1,0.03016662005367362,-0.013000570381136816,-1997,0.2609376609412891
3.2,0.05045573853159574,-0.007582852098608785,-1997,0.3482041235410056
3.3000000000000003,0.07019546552734572,-0.00041743667916110515,-1997,0.4354705861407221
3.4000000000000004,0.08923556979931288,0.008441142739268104,-1997,0.34820412354100794
3.5,0.10897529679506276,0.015606558158715797,-1997,0.34820412354100677
3.6,0.12871502379081273,0.0227719735781635,-1997,0.34820412354100677
3.7,0.1484547507865627,0.029937388997611204,-1997,0.34820412354100677
3.8000000000000003,0.16819447778231267,0.03710280441705891,-1997,0.26093766094129184
3.9000000000000004,0.18848359626023478,0.04252052269958699,-1997,0.2609376609412903
4.0,0.2087727147381569,0.04793824098211504,-1997,0.2609376609412903
4.1000000000000005,0.2290618332160792,0.05335595926464314,-1997,0.2609376609412903
4.2,0.2493509516940013,0.058773677547171194,-1997,0.2609376609412903
4.3,0.26964007017192343,0.06419139582969925,-1997,0.17367119834157457
4.4,0.29032416768949615,0.06782018486786992,-1997,0.1736711983415738
4.5,0.3110082652070687,0.07144897390604055,-1997,0.1736711983415738
4.6000000000000005,0.3316923627246414,0.0750777629442112,-1997,0.17367119834157302
4.7,0.352376460242214,0.07870655198238181,-1997,0.08640473574185732
4.800000000000001,0.373298118327929,0.08051879450049182,-1997,0.08640473574185732
4.9,0.39421977641364375,0.08233103701860181,-1997,0.08640473574185732
5.0,0.41514143449935853,0.0841432795367118,-1997,0.08640473574185732
5.1000000000000005,0.4360630925850735,0.0859555220548218,-1997,0.08640473574185499
5.2,0.45698475067078825,0.08776776457293176,-1997,-0.0008617268578591519
5.300000000000001,0.4779847428737705,0.08774966831115635,-1997,-0.0008617268578591519
5.4,0.4989847350767526,0.08773157204938095,-1997,-0.0008617268578591519
5.5,0.5199847272797348,0.08771347578760555,-1997,-0.0008617268578622522
5.6000000000000005,0.540984719482717,0.08769537952583006,-1997,-0.08812818945757175
5.7,0.5619032231821598,0.08584708220764826,-1997,-0.0008617268578630273
5.800000000000001,0.5829032153851421,0.08582898594587277,-1997,-0.08812818945758027
5.9,0.6038217190845849,0.08398068862769079,-1997,-0.17539465205728744
6.0,0.6244995318363977,0.08031625691172634,-1997,-0.08812818945758027
6.1000000000000005,0.6454180355358408,0.07846795959354433,-1997,-0.1753946520572921
6.2,0.6660958482876536,0.07480352787757978,-1997,-0.1753946520572921
6.300000000000001,0.6867736610394665,0.07113909616161519,-1997,-0.1753946520572921
6.4,0.7074514737912793,0.06747466444565065,-1997,-0.1753946520572921
6.5,0.7281292865430921,0.0638102327296861,-1997,-0.1753946520572983
6.6000000000000005,0.7488070992949051,0.06014580101372138,-1997,-0.2626611146570086
6.7,0.7690868504584419,0.05469312343797701,-1997,-0.2626611146570086
6.800000000000001,0.7893666016219789,0.0492404458622326,-1997,-0.26266111465701636
6.9,0.8096463527855158,0.04378776828648808,-1997,-0.3499275772567173
7.0,0.8293737012091735,0.03658834301973221,-1997,-0.26266111465701636
7.1000000000000005,0.8496534523727105,0.031135665443987628,-1997,-0.3499275772567251
7.2,0.8693808007963683,0.023936240177231602,-1997,-0.3499275772567336
7.300000000000001,0.8891081492200261,0.016736814910475333,-1997,-0.43719403985643224
7.4,0.9081329578706023,0.00784543392611967,-1997,-0.3499275772567344
7.5,0.9278603062942601,0.0006460086593634626,-1997,-0.43719403985644156
7.6000000000000005,0.9468851149448364,-0.00824537232499246,-1997,-0.43719403985644156
7.7,0.9659099235954125,-0.017136753309348305,-1997,-0.43719403985644156
7.800000000000001,0.9849347322459887,-0.02602813429370423,-1997,-0.4371940398564524
7.9,1.0039595408965647,-0.03491951527806027,-1997,-0.524460502456158
8.0,1.0221370194927346,-0.045435183201962354,-1997,-0.524460502456158
8.1,1.0403144980889045,-0.05595085112586444,-1997,-0.524460502456158
8.200000000000001,1.0584919766850749,-0.06646651904976672,-1997,-0.5244605024561705
8.3,1.0766694552812446,-0.07698218697366901,-1997,-0.6117269650558621
