id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.72,0.58,0,0.1,0.1,0.0,32
1,0.1,0.1,-1,0.75,1.0,-0.28967501487154923,32
2,0.1,1.0,-2,0.75,0.1,-0.23873455481027778,32
3,0.75,0.1,3,0.75,1.0,-1.2358853681232036e-94,32
4,0.1,0.3020408163265306,-3,0.7234693877551021,0.6142857142857143,4.939035111003369e-05,32
5,0.5908163265306123,1.0,0,0.1,0.44897959183673475,0.0,32
6,0.3122448979591837,0.6510204081632653,-1,0.6704081632653062,1.0,-0.00014246199671389542,32
