timestamp,pos_x,pos_y,pos_z,x_vel,y_vel,z_vel,x_acc,y_acc,z_acc,yaw,roll_vel,pitch_vel,yaw_vel
0.0,1.5,1.5,-1.0,0,0,0,0,0,0,1.5707963267948966,0,0,0
0.1,1.5,1.5,-1.0,0,0,0,0,0,0,1.5707963267948966,0,0,0
0.2,1.4956523060340783,1.5497139301536509,-1.0,0,0,0,0,0,0,1.6580286269908677,0,0,0
0.30000000000000004,1.4869899807934996,1.5988600532517125,-1.0,0,0,0,0,0,0,1.745260927186839,0,0,0
0.4,1.474078898230596,1.6470646302252456,-1.0,0,0,0,0,0,0,1.83249322738281,0,0,0
0.5,1.4570172426104095,1.693961082134122,-1.0,0,0,0,0,0,0,1.9197255275787812,0,0,0
0.6000000000000001,1.435934761853714,1.7391927778715908,-1.0,0,0,0,0,0,0,2.0069578277747526,0,0,0
0.7000000000000001,1.4109917808494776,1.7824157462190529,-1.0,0,0,0,0,0,0,2.094190127970724,0,0,0
0.8,1.382377982240185,1.8233012916268156,-1.0,0,0,0,0,0,0,2.1814224281666954,0,0,0
0.9,1.350310963951713,1.8615384938287316,-1.0,0,0,0,0,0,0,2.268654728362667,0,0,0
1.0,1.3150345844372482,1.8968365722820248,-1.0,0,0,0,0,0,0,2.355887028558638,0,0,0
1.1,1.27681710821908,1.928927097451569,-1.0,0,0,0,0,0,0,2.4431193287546096,0,0,0
1.2000000000000002,1.2359491658307804,1.957566032122573,-1.0,0,0,0,0,0,0,2.530351628950581,0,0,0
1.3,1.1927415436736937,1.9825355872182053,-1.0,0,0,0,0,0,0,2.6175839291465524,0,0,0
1.4000000000000001,1.1475228205951042,2.003645878009316,-1.0,0,0,0,0,0,0,2.7048162293425237,0,0,0
1.5,1.1006368691610802,2.020736368121356,-1.0,0,0,0,0,0,0,2.792048529538495,0,0,0
1.6,1.0524402406259352,2.0336770903573305,-1.0,0,0,0,0,0,0,2.8792808297344665,0,0,0
1.7000000000000002,1.003299453484705,2.0423696350528555,-1.0,0,0,0,0,0,0,2.966513129930438,0,0,0
1.8,0.9535882062282443,2.0467478984472187,-1.0,0,0,0,0,0,0,3.0537454301264093,0,0,0
1.9000000000000001,0.9036845354969685,2.0467785853793488,-1.0,0,0,0,0,0,0,3.1409777303223807,0,0,0
2.0,0.8539679412444863,2.0424614624858646,-1.0,0,0,0,0,0,0,3.228210030518352,0,0,0
2.1,0.8048165007732468,2.0338293599757225,-1.0,0,0,0,0,0,0,3.3154423307143235,0,0,0
2.2,0.7566039935889517,2.020947921967965,-1.0,0,0,0,0,0,0,3.402674630910295,0,0,0
2.3000000000000003,0.7096970589382071,2.0039151072911663,-1.0,0,0,0,0,0,0,3.4899069311062663,0,0,0
2.4000000000000004,0.6644524076453477,1.982860444540817,-1.0,0,0,0,0,0,0,3.5771392313022377,0,0,0
2.5,0.621214109451438,1.9579440470596814,-1.0,0,0,0,0,0,0,3.664371531498209,0,0,0
2.6,0.5803109764842883,1.9293553953318527,-1.0,0,0,0,0,0,0,3.7516038316941804,0,0,0
2.7,0.5420540627572813,1.8973118960499744,-1.0,0,0,0,0,0,0,3.838836131890152,0,0,0
2.8000000000000003,0.5067342987124437,1.862057228813417,-1.0,0,0,0,0,0,0,3.926068432086123,0,0,0
2.9000000000000004,0.47462027879623725,1.8238594930301941,-1.0,0,0,0,0,0,0,4.013300732282095,0,0,0
3.0,0.44595621889278036,1.7830091691147778,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.1,0.41727908337292463,1.742140210603736,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.2,0.3886019478530689,1.7012712520926943,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.3000000000000003,0.35992481233321316,1.6604022935816525,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.4000000000000004,0.33124767681335743,1.6195333350706107,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.5,0.3025705412935017,1.578664376559569,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
3.6,0.27389340577364596,1.5377954180485272,-1.0,0,0,0,0,0,0,4.100533032478066,0,0,0
