timestamp,pos_x,pos_y,pos_z,x_vel,y_vel,z_vel,x_acc,y_acc,z_acc,yaw,roll_vel,pitch_vel,yaw_vel
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.1498349605787439e-08,4.3349772438361356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160059991458297e-10,0.0,0.0,0.0
0.30000000000000004,3.482720067893297e-08,-8.921532623773487e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.320119982916594e-10,0.0,0.0,0.0
0.4,-1.700061647014195e-08,-4.890138538549138e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3953143196410167e-08,0.0,0.0,0.0
0.5,-5.781585565856062e-08,-2.6816514786531798e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2640239965833189e-09,0.0,0.0,0.0
0.6000000000000001,-5.853115703224887e-08,-9.237706155573733e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3321131198118508e-08,0.0,0.0,0.0
0.7000000000000001,-6.079701186934017e-09,5.630533106426583e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7906286392820334e-08,0.0,0.0,0.0
0.8,-2.6430799326959686e-08,-3.46475657053702e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2689119199826848e-08,0.0,0.0,0.0
0.9,8.355946023996808e-08,-2.7971924110303803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5280479931666378e-09,0.0,0.0,0.0
1.0,-7.288832604146478e-08,1.8007268565156664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7745215186160124e-08,0.0,0.0,0.0
1.1,3.213494981224585e-08,8.391690231590587e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6642262396237015e-08,0.0,0.0,0.0
