timestamp,pos_x,pos_y,pos_z,x_vel,y_vel,z_vel,x_acc,y_acc,z_acc,yaw,roll_vel,pitch_vel,yaw_vel
0.0,1.75,-1.649999976158142,2.0,1.0811543464660645,0.5675530433654785,0.0,0.0,0.0,0.0,0.4803023040294647,0.0,0.0,0.0
0.1,1.75,-1.649999976158142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803023040294647,0.0,0.0,0.0
0.2,1.75,-1.649999976158142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803023040294647,0.0,0.0,0.0
0.30000000000000004,1.913512110710144,-1.5356590747833252,2.0,1.6351211071014404,1.143409013748169,0.0,0.0,0.0,0.0,0.6535568237304688,0.0,0.0,0.0
0.4,1.987240195274353,-1.4683138132095337,2.0,0.7372808456420898,0.673452615737915,0.0,0.0,0.0,0.0,0.7401840686798096,0.0,0.0,0.0
0.5,1.987240195274353,-1.4683138132095337,2.0,0.7372808456420898,0.673452615737915,0.0,0.0,0.0,0.0,0.7401840686798096,0.0,0.0,0.0
0.6000000000000001,2.115880012512207,-1.3157953023910522,2.0,1.28639817237854,1.5251851081848145,0.0,0.0,0.0,0.0,0.9134385585784912,0.0,0.0,0.0
0.7000000000000001,2.1698267459869385,-1.231765866279602,2.0,0.5394673347473145,0.840294361114502,0.0,0.0,0.0,0.0,1.000065803527832,0.0,0.0,0.0
0.8,2.1698267459869385,-1.231765866279602,2.0,0.5394673347473145,0.840294361114502,0.0,0.0,0.0,0.0,1.000065803527832,0.0,0.0,0.0
0.9,2.2549548149108887,-1.051312804222107,2.0,0.851280689239502,1.8045306205749512,0.0,0.0,0.0,0.0,1.1733202934265137,0.0,0.0,0.0
1.0,2.2854974269866943,-0.9562425017356873,2.0,0.30542612075805664,0.9507030248641968,0.0,0.0,0.0,0.0,1.2599475383758545,0.0,0.0,0.0
1.1,2.2854974269866943,-0.9562425017356873,2.0,0.30542612075805664,0.9507030248641968,0.0,0.0,0.0,0.0,1.2599475383758545,0.0,0.0,0.0
1.2000000000000002,2.3213963508605957,-0.7599740028381348,2.0,0.35898923873901367,1.962684988975525,0.0,0.0,0.0,0.0,1.4332021474838257,0.0,0.0,0.0
1.3,2.3264834880828857,-0.6602476835250854,2.0,0.05087137222290039,0.9972631931304932,0.0,0.0,0.0,0.0,1.5198293924331665,0.0,0.0,0.0
1.4000000000000001,2.3264834880828857,-0.6602476835250854,2.0,0.05087137222290039,0.9972631931304932,0.0,0.0,0.0,0.0,1.5198293924331665,0.0,0.0,0.0
1.5,2.3107426166534424,-0.46134495735168457,2.0,-0.1574087142944336,1.9890272617340088,0.0,0.0,0.0,0.0,1.6930838823318481,0.0,0.0,0.0
1.6,2.2900326251983643,-0.36366021633148193,2.0,-0.20709991455078125,0.9768474102020264,0.0,0.0,0.0,0.0,1.779711127281189,0.0,0.0,0.0
1.7000000000000002,2.2900326251983643,-0.36366021633148193,2.0,-0.20709991455078125,0.9768474102020264,0.0,0.0,0.0,0.0,1.779711127281189,0.0,0.0,0.0
1.8,2.2237091064453125,-0.1754814237356186,2.0,-0.6632351875305176,1.881787896156311,0.0,0.0,0.0,0.0,1.9529656171798706,0.0,0.0,0.0
1.9000000000000001,2.1785929203033447,-0.0863986536860466,2.0,-0.45116186141967773,0.8908276557922363,0.0,0.0,0.0,0.0,2.039592981338501,0.0,0.0,0.0
2.0,2.1785929203033447,-0.0863986536860466,2.0,-0.45116186141967773,0.8908276557922363,0.0,0.0,0.0,0.0,2.039592981338501,0.0,0.0,0.0
2.1,2.06614089012146,0.07841821759939194,2.0,-1.1245203018188477,1.648168683052063,0.0,0.0,0.0,0.0,2.2128474712371826,0.0,0.0,0.0
2.2,1.9996483325958252,0.15291626751422882,2.0,-0.6649255752563477,0.74498051404953,0.0,0.0,0.0,0.0,2.2994747161865234,0.0,0.0,0.0
2.3000000000000003,1.9996483325958252,0.15291626751422882,2.0,-0.6649255752563477,0.74498051404953,0.0,0.0,0.0,0.0,2.2994747161865234,0.0,0.0,0.0
2.4000000000000004,1.8486199378967285,0.28330227732658386,2.0,-1.5102839469909668,1.303860068321228,0.0,0.0,0.0,0.0,2.472729206085205,0.0,0.0,0.0
2.5,1.7652167081832886,0.33821237087249756,2.0,-0.8340322971343994,0.549100935459137,0.0,0.0,0.0,0.0,2.559356451034546,0.0,0.0,0.0
2.6,1.7652167081832886,0.33821237087249756,2.0,-0.8340322971343994,0.549100935459137,0.0,0.0,0.0,0.0,2.559356451034546,0.0,0.0,0.0
2.7,1.5857551097869873,0.4254108667373657,2.0,-1.7946159839630127,0.8719849586486816,0.0,0.0,0.0,0.0,2.7326109409332275,0.0,0.0,0.0
2.8000000000000003,1.4910424947738647,0.4570452868938446,2.0,-0.9471261501312256,0.3163442015647888,0.0,0.0,0.0,0.0,2.8192381858825684,0.0,0.0,0.0
2.9000000000000004,1.4910424947738647,0.4570452868938446,2.0,-0.9471261501312256,0.3163442015647888,0.0,0.0,0.0,0.0,2.8192381858825684,0.0,0.0,0.0
3.0,1.3013440370559692,0.5204054117202759,2.0,-1.896984577178955,0.6336012482643127,0.0,0.0,0.0,0.0,2.8192381858825684,0.0,0.0,0.0
3.1,1.2097270488739014,0.5601233243942261,2.0,-0.9161698818206787,0.39717912673950195,0.0,0.0,0.0,0.0,2.7325265407562256,0.0,0.0,0.0
3.2,1.2097270488739014,0.5601233243942261,2.0,-0.9161698818206787,0.39717912673950195,0.0,0.0,0.0,0.0,2.7325265407562256,0.0,0.0,0.0
3.3000000000000003,1.0385048389434814,0.6625574231147766,2.0,-1.7122220993041992,1.0243409872055054,0.0,0.0,0.0,0.0,2.559103488922119,0.0,0.0,0.0
3.4000000000000004,0.9549952149391174,0.7175678610801697,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.559103488922119,0.0,0.0,0.0
3.5,0.8766764998435974,0.7795143127441406,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4723920822143555,0.0,0.0,0.0
3.6,0.8040167689323425,0.8480107188224792,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3856804370880127,0.0,0.0,0.0
3.7,0.7257031798362732,0.909963846206665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4723076820373535,0.0,0.0,0.0
3.8000000000000003,0.6423231363296509,0.9649091362953186,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5589349269866943,0.0,0.0,0.0
3.9000000000000004,0.5588228106498718,1.0199335813522339,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5589349269866943,0.0,0.0,0.0
4.0,0.47100162506103516,1.0674588680267334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645562171936035,0.0,0.0,0.0
4.1000000000000005,0.3793978989124298,1.1072077751159668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732189416885376,0.0,0.0,0.0
4.2,0.2846986651420593,1.138882040977478,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818816661834717,0.0,0.0,0.0
4.3,0.1876140683889389,1.1622443199157715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9054439067840576,0.0,0.0,0.0
4.4,0.08887225389480591,1.1771193742752075,2.0,7.450580596923828e-08,0.0,0.0,0.0,0.0,0.0,2.9920713901519775,0.0,0.0,0.0
4.5,-0.010011997073888779,1.1920158863067627,2.0,3.725290298461914e-08,0.0,0.0,0.0,0.0,0.0,2.9920713901519775,0.0,0.0,0.0
4.6000000000000005,-0.10889625549316406,1.2069123983383179,2.0,-0.9888425469398499,0.14896512031555176,0.0,0.0,0.0,0.0,2.9920713901519775,0.0,0.0,0.0
4.7,-0.10889625549316406,1.2069123983383179,2.0,-0.9888425469398499,0.14896512031555176,0.0,0.0,0.0,0.0,2.9920713901519775,0.0,0.0,0.0
4.800000000000001,-0.3083570599555969,1.2194738388061523,2.0,-1.9946080446243286,0.12561440467834473,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
4.9,-0.4081593453884125,1.2257591485977173,2.0,-0.9980228543281555,0.06285309791564941,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
5.0,-0.4081593453884125,1.2257591485977173,2.0,-0.9980228543281555,0.06285309791564941,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
5.1000000000000005,-0.6077638864517212,1.2383296489715576,2.0,-1.9960453510284424,0.12570500373840332,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
5.2,-0.7075662016868591,1.2446149587631226,2.0,-0.9980231523513794,0.06285309791564941,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
5.300000000000001,-0.7075662016868591,1.2446149587631226,2.0,-0.9980231523513794,0.06285309791564941,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
5.4,-0.9071707725524902,1.257185459136963,2.0,-1.996045708656311,0.12570500373840332,0.0,0.0,0.0,0.0,3.0786986351013184,0.0,0.0,0.0
