id,eps,aMax,perceivedSafety,bestEps,bestAMax,bestPerceivedSafety,participantID
0,0.5,0.25,0,0.1,0.1,0.0,20
1,0.1,1.0,-2,0.1,0.1,0.0,20
2,0.1,0.1,-2,0.75,0.1,-1.1221756502798148,20
3,0.75,1.0,0,0.1,0.48571428571428577,0.0,20
4,0.1,0.11836734693877551,-1,0.75,0.1,-0.23600382718280263,20
5,0.75,0.1,0,0.75,0.1,-0.14546106371210116,20
6,0.1,1.0,-1,0.75,0.1,-0.19851630876669665,20
