timestamp,x_position,y_position,z_position,yaw
0.0,1.0,-1.0,-1997,1.5707963267948966
0.1,1.0,-0.99,-1997,1.5707963267948966
0.2,1.0,-0.97,-1997,1.5707963267948966
0.30000000000000004,1.0,-0.94,-1997,1.5707963267948966
0.4,1.0,-0.8999999999999999,-1997,1.5707963267948966
0.5,1.0,-0.8499999999999999,-1997,1.5707963267948966
0.6000000000000001,1.0,-0.7899999999999997,-1997,1.5707963267948966
0.7000000000000001,1.0,-0.7199999999999998,-1997,1.5707963267948966
0.8,1.0,-0.6399999999999998,-1997,1.5707963267948966
0.9,1.0,-0.5499999999999998,-1997,1.5707963267948966
1.0,1.0,-0.44999999999999984,-1997,1.5707963267948966
1.1,1.0,-0.33999999999999975,-1997,1.5707963267948966
1.2000000000000002,1.0,-0.23299999999999976,-1997,1.5707963267948966
1.3,1.0,-0.129,-1997,1.5707963267948966
1.4000000000000001,1.0,-0.025000000000000022,-1997,1.658062789394613
1.5,0.9911972699824866,0.07561566450726602,-1997,1.745329251994329
1.6,0.975395285814796,0.16523317003137697,-1997,1.8325957145940455
1.7000000000000002,0.9544309431614918,0.2434731619607915,-1997,1.9198621771937618
1.8,0.9301475129853695,0.3101913380365909,-1997,2.007128639793478
1.9000000000000001,0.9043677990191868,0.3654761130458266,-1997,2.0943951023931944
2.0,0.8788677990191869,0.409643408638833,-1997,2.007128639793479
2.1,0.8585821224556334,0.4531461824165922,-1997,1.9198621771937625
2.2,0.8421651555760012,0.4982514282143158,-1997,1.8325957145940461
2.3000000000000003,0.8297418414110802,0.5446158678761911,-1997,1.7453292519943298
2.4000000000000004,0.8214067288830675,0.5918866400207771,-1997,1.6580627893946134
2.5,0.81722325323118,0.6397039855291806,-1997,1.5707963267948974
2.6,0.81722325323118,0.6877039855291807,-1997,1.483529864195181
2.7,0.8214067288830675,0.7355213310375844,-1997,1.3962634015954647
2.8000000000000003,0.8297418414110801,0.7827921031821704,-1997,1.3089969389957483
2.9000000000000004,0.842165155576001,0.8291565428440457,-1997,1.221730476396032
3.0,0.8551619210223763,0.8648648624339103,-1997,1.1344640137963158
3.1,0.866995232351116,0.8902414804709365,-1997,1.0471975511965994
3.2,0.875995232351116,0.9058299377390565,-1997,0.959931088596883
